time_s,temperature_C,pwm,heat_cool
142.25,73.9,0,1
142.37,73.79,0,1
142.5,73.71,0,1
142.62,73.62,0,1
142.74,73.53,0,1
142.86,73.45,0,1
142.98,73.36,0,1
143.11,73.23,0,1
143.23,73.18,0,1
143.35,73.06,0,1
143.47,73.0,0,1
143.6,72.91,0,1
143.72,72.81,0,1
143.84,72.74,0,1
143.96,72.66,0,1
144.08,72.55,0,1
144.21,72.49,0,1
144.33,72.38,0,1
144.45,72.29,0,1
144.57,72.22,0,1
144.69,72.15,0,1
144.82,72.04,0,1
144.94,71.97,0,1
145.06,71.88,0,1
145.18,71.79,0,1
145.3,71.72,0,1
145.43,71.63,0,1
145.55,71.54,0,1
145.67,71.46,0,1
145.79,71.38,0,1
145.91,71.28,0,1
146.04,71.21,0,1
146.16,71.15,0,1
146.28,71.04,0,1
146.4,70.97,0,1
146.53,70.89,0,1
146.65,70.82,0,1
146.77,70.74,0,1
146.89,70.66,0,1
147.02,70.57,0,1
147.14,70.51,0,1
147.26,70.41,0,1
147.38,70.34,0,1
147.5,70.27,0,1
147.63,70.19,0,1
147.75,70.08,0,1
147.87,70.04,0,1
147.99,69.96,0,1
148.11,69.88,0,1
148.24,69.79,0,1
148.36,69.72,0,1
148.48,69.64,0,1
148.6,69.58,0,1
148.73,69.49,0,1
148.85,69.41,0,1
148.97,69.36,0,1
149.09,69.26,0,1
149.21,69.18,0,1
149.34,69.14,0,1
149.46,69.03,0,1
149.58,68.97,0,1
149.7,68.91,0,1
149.83,68.83,0,1
149.95,68.75,0,1
150.07,68.69,0,1
150.19,68.61,0,1
150.31,68.54,0,1
150.44,68.5,0,1
150.56,68.39,0,1
150.68,68.33,0,1
150.8,68.28,0,1
150.92,68.19,0,1
151.05,68.11,0,1
151.17,68.06,0,1
151.29,67.95,0,1
151.41,67.89,0,1
151.54,67.84,0,1
151.66,67.73,0,1
151.78,67.68,0,1
151.9,67.63,0,1
152.02,67.53,0,1
152.15,67.47,0,1
152.27,67.4,0,1
152.39,67.32,0,1
152.51,67.26,0,1
152.63,67.2,0,1
152.76,67.12,0,1
152.88,67.06,0,1
153.0,66.98,0,1
153.12,66.9,0,1
153.25,66.85,0,1
153.37,66.79,0,1
153.49,66.7,0,1
153.61,66.65,0,1
153.73,66.57,0,1
153.86,66.5,0,1
153.98,66.46,0,1
154.1,66.37,0,1
154.22,66.31,0,1
154.34,66.25,0,1
154.47,66.16,0,1
154.59,66.1,0,1
154.71,66.05,0,1
154.83,65.96,0,1
154.96,65.92,0,1
155.08,65.84,0,1
155.2,65.77,0,1
155.32,65.71,0,1
155.44,65.63,0,1
155.57,65.57,0,1
155.69,65.51,0,1
155.81,65.44,0,1
155.93,65.38,0,1
156.05,65.33,0,1
156.18,65.24,0,1
156.3,65.21,0,1
156.42,65.14,0,1
156.54,65.06,0,1
156.66,65.03,0,1
156.79,64.95,0,1
156.91,64.88,0,1
157.03,64.83,0,1
157.15,64.76,0,1
157.28,64.68,0,1
157.4,64.63,0,1
157.52,64.56,0,1
157.64,64.51,0,1
157.77,64.44,0,1
157.89,64.37,0,1
158.01,64.32,0,1
158.13,64.25,0,1
158.25,64.18,0,1
158.38,64.14,0,1
158.5,64.06,0,1
158.62,64.0,0,1
158.74,63.96,0,1
158.86,63.88,0,1
158.99,63.83,0,1
159.11,63.78,0,1
159.23,63.69,0,1
159.35,63.64,0,1
159.48,63.59,0,1
159.6,63.52,0,1
159.72,63.47,0,1
159.84,63.41,0,1
159.96,63.34,0,1
160.09,63.29,0,1
160.21,63.23,0,1
160.33,63.15,0,1
160.45,63.11,0,1
160.57,63.06,0,1
160.7,62.97,0,1
160.82,62.96,0,1
160.94,62.85,0,1
161.06,62.84,0,1
161.19,62.75,0,1
161.31,62.69,0,1
161.43,62.68,0,1
161.55,62.61,0,1
161.67,62.5,0,1
161.8,62.48,0,1
161.92,62.41,0,1
162.04,62.36,0,1
162.16,62.32,0,1
162.29,62.24,0,1
162.41,62.16,0,1
162.53,62.15,0,1
162.65,62.07,0,1
162.77,62.02,0,1
162.9,61.97,0,1
163.02,61.9,0,1
163.14,61.86,0,1
163.26,61.81,0,1
163.38,61.74,0,1
163.51,61.68,0,1
163.63,61.63,0,1
163.75,61.57,0,1
163.87,61.52,0,1
164.0,61.46,0,1
164.12,61.4,0,1
164.24,61.36,0,1
164.36,61.29,0,1
164.48,61.23,0,1
164.61,61.2,0,1
164.73,61.12,0,1
164.85,61.07,0,1
164.97,61.02,0,1
165.09,60.96,0,1
165.22,60.91,0,1
165.34,60.86,0,1
165.46,60.79,0,1
165.58,60.75,0,1
165.71,60.69,0,1
165.83,60.63,0,1
165.95,60.59,0,1
166.07,60.53,0,1
166.19,60.47,0,1
166.32,60.43,0,1
166.44,60.37,0,1
166.56,60.31,0,1
166.68,60.27,0,1
166.8,60.21,0,1
166.93,60.16,0,1
167.05,60.11,0,1
167.17,60.05,0,1
167.29,60.0,0,1
167.41,59.96,0,1
167.54,59.89,0,1
167.66,59.85,0,1
167.78,59.8,0,1
167.9,59.73,0,1
168.03,59.69,0,1
168.15,59.63,0,1
168.27,59.58,0,1
168.39,59.53,0,1
168.52,59.47,0,1
168.64,59.43,0,1
168.76,59.39,0,1
168.88,59.33,0,1
169.0,59.29,0,1
169.13,59.25,0,1
169.25,59.18,0,1
169.37,59.15,0,1
169.49,59.09,0,1
169.61,59.03,0,1
169.74,59.0,0,1
169.86,58.94,0,1
169.98,58.89,0,1
170.1,58.85,0,1
170.23,58.78,0,1
170.35,58.74,0,1
170.47,58.69,0,1
170.59,58.64,0,1
170.71,58.6,0,1
170.84,58.54,0,1
170.96,58.49,0,1
171.08,58.46,0,1
171.2,58.39,0,1
171.32,58.35,0,1
171.45,58.31,0,1
171.57,58.25,0,1
171.69,58.21,0,1
171.81,58.17,0,1
171.94,58.1,0,1
172.06,58.06,0,1
172.18,58.02,0,1
172.3,57.97,0,1
172.42,57.93,0,1
172.55,57.87,0,1
172.67,57.82,0,1
172.79,57.79,0,1
172.91,57.73,0,1
173.03,57.69,0,1
173.16,57.66,0,1
173.28,57.59,0,1
173.4,57.54,0,1
173.52,57.51,0,1
173.65,57.45,0,1
173.77,57.42,0,1
173.89,57.37,0,1
174.01,57.32,0,1
174.13,57.29,0,1
174.26,57.23,0,1
174.38,57.18,0,1
174.5,57.16,0,1
174.62,57.08,0,1
174.75,57.06,0,1
174.87,57.01,0,1
174.99,56.96,0,1
175.11,56.93,0,1
175.23,56.87,0,1
175.36,56.84,0,1
175.48,56.8,0,1
175.6,56.75,0,1
175.72,56.71,0,1
175.84,56.67,0,1
175.97,56.62,0,1
176.09,56.59,0,1
176.21,56.54,0,1
176.33,56.49,0,1
176.46,56.46,0,1
176.58,56.41,0,1
176.7,56.37,0,1
176.82,56.34,0,1
176.94,56.28,0,1
177.07,56.25,0,1
177.19,56.2,0,1
177.31,56.15,0,1
177.43,56.12,0,1
177.55,56.07,0,1
177.68,56.03,0,1
177.8,55.99,0,1
177.92,55.94,0,1
178.04,55.9,0,1
178.16,55.87,0,1
178.29,55.81,0,1
178.41,55.78,0,1
178.53,55.74,0,1
178.65,55.69,0,1
178.78,55.66,0,1
178.9,55.61,0,1
179.02,55.57,0,1
179.14,55.54,0,1
179.26,55.48,0,1
179.39,55.45,0,1
179.51,55.41,0,1
179.63,55.36,0,1
179.75,55.33,0,1
179.88,55.29,0,1
180.0,55.24,0,1
180.12,55.21,0,1
180.24,55.16,0,1
180.36,55.12,0,1
180.49,55.09,0,1
180.61,55.04,0,1
180.73,55.0,0,1
180.85,54.97,0,1
180.98,54.92,0,1
181.1,54.89,0,1
181.22,54.85,0,1
181.34,54.79,0,1
181.46,54.77,0,1
181.59,54.71,0,1
181.71,54.69,0,1
181.83,54.65,0,1
181.95,54.59,0,1
182.07,54.56,0,1
182.2,54.53,0,1
182.32,54.48,0,1
182.44,54.46,0,1
182.56,54.41,0,1
182.69,54.37,0,1
182.81,54.34,0,1
182.93,54.29,0,1
183.05,54.26,0,1
183.17,54.22,0,1
183.3,54.17,0,1
183.42,54.14,0,1
183.54,54.09,0,1
183.66,54.07,0,1
183.78,54.03,0,1
183.91,53.98,0,1
184.03,53.94,0,1
184.15,53.91,0,1
184.27,53.86,0,1
184.4,53.83,0,1
184.52,53.78,0,1
184.64,53.75,0,1
184.76,53.71,0,1
184.88,53.67,0,1
185.01,53.64,0,1
185.13,53.6,0,1
185.25,53.56,0,1
185.37,53.52,0,1
185.49,53.48,0,1
185.62,53.45,0,1
185.74,53.4,0,1
185.86,53.36,0,1
185.98,53.32,0,1
186.11,53.27,0,1
186.23,53.26,0,1
186.35,53.21,0,1
186.47,53.16,0,1
186.59,53.14,0,1
186.72,53.13,0,1
186.84,53.08,0,1
186.96,53.05,0,1
187.08,52.98,0,1
187.21,52.98,0,1
187.33,52.95,0,1
187.45,52.91,0,1
187.57,52.86,0,1
187.69,52.83,0,1
187.82,52.77,0,1
187.94,52.75,0,1
188.06,52.7,0,1
188.18,52.68,0,1
188.3,52.63,0,1
188.43,52.59,0,1
188.55,52.56,0,1
188.67,52.53,0,1
188.79,52.51,0,1
188.91,52.48,0,1
189.04,52.41,0,1
189.16,52.39,0,1
189.28,52.35,0,1
189.4,52.31,0,1
189.53,52.28,0,1
189.65,52.24,0,1
189.77,52.21,0,1
189.89,52.18,0,1
190.01,52.14,0,1
190.14,52.11,0,1
190.26,52.07,0,1
190.38,52.04,0,1
190.5,52.0,0,1
190.63,51.97,0,1
190.75,51.94,0,1
190.87,51.9,0,1
190.99,51.86,0,1
191.11,51.84,0,1
191.24,51.79,0,1
191.36,51.76,0,1
191.48,51.73,0,1
191.6,51.69,0,1
191.72,51.66,0,1
191.85,51.61,0,1
191.97,51.59,0,1
192.09,51.56,0,1
192.21,51.52,0,1
192.34,51.5,0,1
192.46,51.45,0,1
192.58,51.42,0,1
192.7,51.39,0,1
192.82,51.35,0,1
192.95,51.32,0,1
193.07,51.28,0,1
193.19,51.25,0,1
193.31,51.22,0,1
193.44,51.18,0,1
193.56,51.16,0,1
193.68,51.12,0,1
193.8,51.09,0,1
193.92,51.06,0,1
194.05,51.03,0,1
194.17,50.99,0,1
194.29,50.96,0,1
194.41,50.92,0,1
194.53,50.9,0,1
194.66,50.86,2,1
194.78,50.82,17,1
194.9,50.8,37,1
195.03,50.76,65,1
195.15,50.73,75,1
195.27,50.7,81,1
195.4,50.67,81,1
195.52,50.65,81,1
195.64,50.63,81,1
195.76,50.61,81,1
195.88,50.58,81,1
196.01,50.58,81,1
196.13,50.57,81,1
196.25,50.57,81,1
196.37,50.57,81,1
196.5,50.57,81,1
196.62,50.58,81,1
196.74,50.58,81,1
196.86,50.6,81,1
196.98,50.61,81,1
197.11,50.63,81,1
197.23,50.66,81,1
197.35,50.67,81,1
197.47,50.7,81,1
197.6,50.72,81,1
197.72,50.74,81,1
197.84,50.78,81,1
197.96,50.81,81,1
198.08,50.84,81,1
198.21,50.88,81,1
198.33,50.91,81,1
198.45,50.95,81,1
198.57,50.99,81,1
198.69,51.02,81,1
198.82,51.06,81,1
198.94,51.1,81,1
199.06,51.15,81,1
199.18,51.19,81,1
199.31,51.23,81,1
199.43,51.28,81,1
199.55,51.31,81,1
199.67,51.37,81,1
199.79,51.42,81,1
199.92,51.46,81,1
200.04,51.52,81,1
200.16,51.55,81,1
200.28,51.61,81,1
200.41,51.65,81,1
200.53,51.71,81,1
200.65,51.77,81,1
200.77,51.81,81,1
200.89,51.87,81,1
201.02,51.92,81,1
201.14,51.97,81,1
201.26,52.03,81,1
201.38,52.07,81,1
201.51,52.13,81,1
201.63,52.18,81,1
201.75,52.23,81,1
201.87,52.29,81,1
202.0,52.33,81,1
202.12,52.4,81,1
202.24,52.44,81,1
202.36,52.5,81,1
202.48,52.56,81,1
202.61,52.61,81,1
202.73,52.67,81,1
202.85,52.72,81,1
202.97,52.77,81,1
203.1,52.83,81,1
203.22,52.87,81,1
203.34,52.94,81,1
203.46,52.99,81,1
203.58,53.04,81,1
203.71,53.1,81,1
203.83,53.15,81,1
203.95,53.21,81,1
204.07,53.26,81,1
204.19,53.31,81,1
204.32,53.38,81,1
204.44,53.42,81,1
204.56,53.48,81,1
204.68,53.53,81,1
204.8,53.58,81,1
204.93,53.65,81,1
205.05,53.69,81,1
205.17,53.75,81,1
205.29,53.8,81,1
205.42,53.84,81,1
205.54,53.91,81,1
205.66,53.96,81,1
205.78,54.02,81,1
205.91,54.07,81,1
206.03,54.11,81,1
206.15,54.18,81,1
206.27,54.22,81,1
206.39,54.28,81,1
206.52,54.33,81,1
206.64,54.37,81,1
206.76,54.43,81,1
206.88,54.47,79,0
207.01,54.53,140,0
207.13,54.57,140,0
207.25,54.62,140,0
207.37,54.67,140,0
207.5,54.71,140,0
207.62,54.73,140,0
207.74,54.76,140,0
207.86,54.77,140,0
207.98,54.8,140,0
208.11,54.78,140,0
208.23,54.8,140,0
208.35,54.77,140,0
208.47,54.75,140,0
208.6,54.75,140,0
208.72,54.71,140,0
208.84,54.7,140,0
208.96,54.66,140,0
209.08,54.63,140,0
209.21,54.6,140,0
209.33,54.55,140,0
209.45,54.52,140,0
209.57,54.46,140,0
209.7,54.41,140,0
209.82,54.37,140,0
209.94,54.29,140,0
210.06,54.26,140,0
210.18,54.18,140,0
210.31,54.1,140,0
210.43,54.06,140,0
210.55,53.96,140,0
210.67,53.91,140,0
210.8,53.83,140,0
210.92,53.75,140,0
211.04,53.7,140,0
211.16,53.58,140,0
211.28,53.53,140,0
211.41,53.46,140,0
211.53,53.36,140,0
211.65,53.27,140,0
211.77,53.18,140,0
211.9,53.11,140,0
212.02,53.04,140,0
212.14,52.94,140,0
212.26,52.85,140,0
212.38,52.78,140,0
212.51,52.66,140,0
212.63,52.59,140,0
212.75,52.49,140,0
212.87,52.41,140,0
213.0,52.33,140,0
213.12,52.2,140,0
213.24,52.12,140,0
213.36,52.03,140,0
213.48,51.93,140,0
213.61,51.85,140,0
213.73,51.74,140,0
213.85,51.63,140,0
213.97,51.56,140,0
214.1,51.45,140,0
214.22,51.35,140,0
214.34,51.25,140,0
214.46,51.15,140,0
214.58,51.06,140,0
214.71,50.95,140,0
214.83,50.86,140,0
214.95,50.78,140,0
215.07,50.67,140,0
215.2,50.58,140,0
215.32,50.46,140,0
215.44,50.37,140,0
215.56,50.29,140,0
215.68,50.19,140,0
215.81,50.08,140,0
215.93,49.99,140,0
216.05,49.9,140,0
216.17,49.8,140,0
216.3,49.71,140,0
216.42,49.61,140,0
216.54,49.51,140,0
216.66,49.41,140,0
216.78,49.31,140,0
216.91,49.22,140,0
217.03,49.12,140,0
217.15,49.03,140,0
217.27,48.93,140,0
217.4,48.85,140,0
217.52,48.75,140,0
217.64,48.65,140,0
217.76,48.57,140,0
217.88,48.47,140,0
218.01,48.38,140,0
218.13,48.28,140,0
218.25,48.19,140,0
218.37,48.11,140,0
218.5,48.01,140,0
218.62,47.92,140,0
218.74,47.83,140,0
218.86,47.73,140,0
218.98,47.65,140,0
219.11,47.53,140,0
219.23,47.47,140,0
219.35,47.38,140,0
219.47,47.27,140,0
219.6,47.19,140,0
219.72,47.11,140,0
219.84,47.0,140,0
219.96,46.93,140,0
220.08,46.84,140,0
220.21,46.74,140,0
220.33,46.65,140,0
220.45,46.57,140,0
220.57,46.48,140,0
220.7,46.4,140,0
220.82,46.31,140,0
220.94,46.22,140,0
221.06,46.14,140,0
221.18,46.05,140,0
221.31,45.97,140,0
221.43,45.88,140,0
221.55,45.8,140,0
221.67,45.71,140,0
221.8,45.62,140,0
221.92,45.53,140,0
222.04,45.45,140,0
222.16,45.36,140,0
222.28,45.29,140,0
222.41,45.19,140,0
222.53,45.12,140,0
222.65,45.03,140,0
222.77,44.94,140,0
222.9,44.86,140,0
223.02,44.78,140,0
223.14,44.71,140,0
223.26,44.62,140,0
223.38,44.54,140,0
223.51,44.48,140,0
223.63,44.39,140,0
223.75,44.29,140,0
223.87,44.24,140,0
223.99,44.14,140,0
224.12,44.06,140,0
224.24,43.98,140,0
224.36,43.91,140,0
224.48,43.83,140,0
224.61,43.75,140,0
224.73,43.67,140,0
224.85,43.61,140,0
224.97,43.51,140,0
225.1,43.44,140,0
225.22,43.37,140,0
225.34,43.28,140,0
225.46,43.21,140,0
225.58,43.13,140,0
225.71,43.06,140,0
225.83,42.99,140,0
225.95,42.9,140,0
226.07,42.83,140,0
226.2,42.77,140,0
226.32,42.69,140,0
226.44,42.63,140,0
226.56,42.52,140,0
226.68,42.48,140,0
226.81,42.38,140,0
226.93,42.31,140,0
227.05,42.24,140,0
227.17,42.17,140,0
227.3,42.09,140,0
227.42,42.02,140,0
227.54,41.94,140,0
227.66,41.89,140,0
227.78,41.79,140,0
227.91,41.74,140,0
228.03,41.65,140,0
228.15,41.58,140,0
228.27,41.5,140,0
228.4,41.43,140,0
228.52,41.37,140,0
228.64,41.31,140,0
228.76,41.24,140,0
228.88,41.17,140,0
229.01,41.1,140,0
229.13,41.04,140,0
229.25,40.96,140,0
229.37,40.88,140,0
229.49,40.84,140,0
229.62,40.75,140,0
229.74,40.69,140,0
229.86,40.64,140,0
229.98,40.55,140,0
230.11,40.49,140,0
230.23,40.4,140,0
230.35,40.35,140,0
230.47,40.28,140,0
230.6,40.21,140,0
230.72,40.14,140,0
230.84,40.07,140,0
230.96,40.02,140,0
231.08,39.93,140,0
231.21,39.88,140,0
231.33,39.81,140,0
231.45,39.74,140,0
231.57,39.68,140,0
231.7,39.62,140,0
231.82,39.56,140,0
231.94,39.49,140,0
232.06,39.42,140,0
232.18,39.36,140,0
232.31,39.3,140,0
232.43,39.24,140,0
232.55,39.16,140,0
232.67,39.1,140,0
232.8,39.05,140,0
232.92,38.98,140,0
233.04,38.92,140,0
233.16,38.86,140,0
233.28,38.8,140,0
233.41,38.73,140,0
233.53,38.66,140,0
233.65,38.62,140,0
233.77,38.54,140,0
233.9,38.49,140,0
234.02,38.42,140,0
234.14,38.36,140,0
234.26,38.3,140,0
234.38,38.23,140,0
234.51,38.18,140,0
234.63,38.11,140,0
234.75,38.06,140,0
234.87,37.98,140,0
235.0,37.94,140,0
235.12,37.88,140,0
235.24,37.81,140,0
235.36,37.76,140,0
235.49,37.69,140,0
235.61,37.63,140,0
235.73,37.58,140,0
235.85,37.52,140,0
235.97,37.46,140,0
236.1,37.39,140,0
236.22,37.34,140,0
236.34,37.28,140,0
236.46,37.22,140,0
236.58,37.16,140,0
236.71,37.11,140,0
236.83,37.04,140,0
236.95,36.98,140,0
237.07,36.94,140,0
237.2,36.87,140,0
237.32,36.8,140,0
237.44,36.75,140,0
237.56,36.69,140,0
237.69,36.63,140,0
237.81,36.59,140,0
237.93,36.53,140,0
238.05,36.47,140,0
238.17,36.41,140,0
238.3,36.36,140,0
238.42,36.3,140,0
238.54,36.24,140,0
238.66,36.19,140,0
238.79,36.13,140,0
238.91,36.07,140,0
239.03,36.01,140,0
239.15,35.96,140,0
239.27,35.9,140,0
239.4,35.85,140,0
239.52,35.79,140,0
239.64,35.74,140,0
239.76,35.67,140,0
239.88,35.64,140,0
240.01,35.56,140,0
240.13,35.51,140,0
240.25,35.46,140,0
240.37,35.39,140,0
240.5,35.35,140,0
240.62,35.3,140,0
240.74,35.26,140,0
240.86,35.19,140,0
240.99,35.15,140,0
241.11,35.09,140,0
241.23,35.04,140,0
241.35,34.98,140,0
241.47,34.92,140,0
241.6,34.88,140,0
241.72,34.82,140,0
241.84,34.77,140,0
241.96,34.72,140,0
242.08,34.65,140,0
242.21,34.61,140,0
242.33,34.55,140,0
242.45,34.51,140,0
242.57,34.44,140,0
242.7,34.4,140,0
242.82,34.34,140,0
242.94,34.29,140,0
243.06,34.24,140,0
243.19,34.17,140,0
243.31,34.13,140,0
243.43,34.08,140,0
243.55,34.03,140,0
243.67,33.98,140,0
243.8,33.94,140,0
243.92,33.89,140,0
244.04,33.83,140,0
244.16,33.8,140,0
244.29,33.73,140,0
244.41,33.69,140,0
244.53,33.63,140,0
244.65,33.59,140,0
244.77,33.53,140,0
244.9,33.49,140,0
245.02,33.43,140,0
245.14,33.38,140,0
245.26,33.34,140,0
245.38,33.29,140,0
245.51,33.23,140,0
245.63,33.19,140,0
245.75,33.14,140,0
245.87,33.09,140,0
246.0,33.03,140,0
246.12,33.0,140,0
246.24,32.96,140,0
246.36,32.89,140,0
246.48,32.85,140,0
246.61,32.79,140,0
246.73,32.77,140,0
246.85,32.7,140,0
246.97,32.67,140,0
247.1,32.6,140,0
247.22,32.57,140,0
247.34,32.52,140,0
247.46,32.48,140,0
247.58,32.43,140,0
247.71,32.38,140,0
247.83,32.32,140,0
247.95,32.28,140,0
248.07,32.24,140,0
248.2,32.18,140,0
248.32,32.13,140,0
248.44,32.1,140,0
248.56,32.05,140,0
248.69,32.0,140,0
248.81,31.96,140,0
248.93,31.91,140,0
249.05,31.87,140,0
249.17,31.81,140,0
249.3,31.78,140,0
249.42,31.73,140,0
249.54,31.69,140,0
249.66,31.63,140,0
249.79,31.59,140,0
249.91,31.55,140,0
250.03,31.5,140,0
250.15,31.45,140,0
250.27,31.41,140,0
250.4,31.36,140,0
250.52,31.34,140,0
250.64,31.27,140,0
250.76,31.25,140,0
250.88,31.19,140,0
251.01,31.15,140,0
251.13,31.1,140,0
251.25,31.06,140,0
251.37,31.01,140,0
251.5,30.97,140,0
251.62,30.93,140,0
251.74,30.88,140,0
251.86,30.83,140,0
251.98,30.79,140,0
252.11,30.75,140,0
252.23,30.71,140,0
252.35,30.66,140,0
252.47,30.62,140,0
252.6,30.58,140,0
252.72,30.54,140,0
252.84,30.5,140,0
252.96,30.45,140,0
253.08,30.41,140,0
253.21,30.36,140,0
253.33,30.32,140,0
253.45,30.28,140,0
253.57,30.24,140,0
253.7,30.2,140,0
253.82,30.15,140,0
253.94,30.11,140,0
254.06,30.07,140,0
254.18,30.03,140,0
254.31,29.98,140,0
254.43,29.95,140,0
254.55,29.91,140,0
254.67,29.87,140,0
254.8,29.83,140,0
254.92,29.79,140,0
255.04,29.75,140,0
255.16,29.7,140,0
255.29,29.65,140,0
255.41,29.62,140,0
255.53,29.58,140,0
255.65,29.55,140,0
255.77,29.5,140,0
255.9,29.47,140,0
256.02,29.42,140,0
256.14,29.39,140,0
256.26,29.33,140,0
256.39,29.31,140,0
256.51,29.26,140,0
256.63,29.22,140,0
256.75,29.18,140,0
256.87,29.14,140,0
257.0,29.1,140,0
257.12,29.06,140,0
257.24,29.03,140,0
257.36,28.98,140,0
257.48,28.94,140,0
257.61,28.9,140,0
257.73,28.87,140,0
257.85,28.84,140,0
257.97,28.8,140,0
258.1,28.75,140,0
258.22,28.73,140,0
258.34,28.67,140,0
258.46,28.64,140,0
258.58,28.61,140,0
258.71,28.58,140,0
258.83,28.53,140,0
258.95,28.49,140,0
259.07,28.45,140,0
259.2,28.42,140,0
259.32,28.38,140,0
259.44,28.35,140,0
259.56,28.3,140,0
259.68,28.26,140,0
259.81,28.23,140,0
259.93,28.19,140,0
260.05,28.16,140,0
260.17,28.12,140,0
260.3,28.08,140,0
260.42,28.05,140,0
260.54,28.02,140,0
260.66,27.98,140,0
260.78,27.95,140,0
260.91,27.9,140,0
261.03,27.87,140,0
261.15,27.83,140,0
261.27,27.8,140,0
261.39,27.76,140,0
261.52,27.73,140,0
261.64,27.69,140,0
261.76,27.66,140,0
261.88,27.62,140,0
262.01,27.59,140,0
262.13,27.55,140,0
262.25,27.52,140,0
262.37,27.48,140,0
262.5,27.45,140,0
262.62,27.41,140,0
262.74,27.38,140,0
262.86,27.35,140,0
262.98,27.31,140,0
263.11,27.27,140,0
263.23,27.23,140,0
263.35,27.21,140,0
263.47,27.17,140,0
263.6,27.13,140,0
263.72,27.1,140,0
263.84,27.06,140,0
263.96,27.03,140,0
264.08,27.0,140,0
264.21,26.96,140,0
264.33,26.93,140,0
264.45,26.89,140,0
264.57,26.86,140,0
264.7,26.82,140,0
264.82,26.79,140,0
264.94,26.76,140,0
265.06,26.73,140,0
265.18,26.69,140,0
265.31,26.67,140,0
265.43,26.61,140,0
265.55,26.6,140,0
265.67,26.56,140,0
265.8,26.53,140,0
265.92,26.48,140,0
266.04,26.45,140,0
266.16,26.43,140,0
266.28,26.39,140,0
266.41,26.36,140,0
266.53,26.32,140,0
266.65,26.29,140,0
266.77,26.26,140,0
266.89,26.23,140,0
267.02,26.19,140,0
267.14,26.17,140,0
267.26,26.13,140,0
267.38,26.1,140,0
267.51,26.06,140,0
267.63,26.04,140,0
267.75,25.99,140,0
267.87,25.96,140,0
268.0,25.93,140,0
268.12,25.9,140,0
268.24,25.87,140,0
268.36,25.84,140,0
268.48,25.8,140,0
268.61,25.77,140,0
268.73,25.73,140,0
268.85,25.7,140,0
268.97,25.68,140,0
269.09,25.64,140,0
269.22,25.61,140,0
269.34,25.57,140,0
269.46,25.55,140,0
269.58,25.51,140,0
269.71,25.49,140,0
269.83,25.45,140,0
269.95,25.42,140,0
270.07,25.39,140,0
270.2,25.35,140,0
270.32,25.33,140,0
270.44,25.29,140,0
270.56,25.26,140,0
270.68,25.25,140,0
270.81,25.2,140,0
270.93,25.17,140,0
271.05,25.13,140,0
271.17,25.1,140,0
271.3,25.08,140,0
271.42,25.04,140,0
271.54,25.0,140,0
271.66,24.97,140,0
271.78,24.94,140,0
271.91,24.92,140,0
272.03,24.89,140,0
272.15,24.86,140,0
272.27,24.84,140,0
272.39,24.79,140,0
272.52,24.77,140,0
272.64,24.73,140,0
272.76,24.71,140,0
272.88,24.67,140,0
273.01,24.64,140,0
273.13,24.61,140,0
273.25,24.59,140,0
273.37,24.56,140,0
273.5,24.53,140,0
273.62,24.49,140,0
273.74,24.46,140,0
273.86,24.43,140,0
273.98,24.41,140,0
274.11,24.36,140,0
274.23,24.35,140,0
274.35,24.31,140,0
274.47,24.27,140,0
274.6,24.25,140,0
274.72,24.21,140,0
274.84,24.2,140,0
274.96,24.17,140,0
275.08,24.15,140,0
275.21,24.1,140,0
275.33,24.08,140,0
275.45,24.06,140,0
275.57,24.02,140,0
275.7,23.99,140,0
275.82,23.96,140,0
275.94,23.93,140,0
276.06,23.91,140,0
276.18,23.87,140,0
276.31,23.86,140,0
276.43,23.82,140,0
276.55,23.79,140,0
276.67,23.77,140,0
276.8,23.74,140,0
276.92,23.71,140,0
277.04,23.68,140,0
277.16,23.66,140,0
277.28,23.63,140,0
277.41,23.6,140,0
277.53,23.57,140,0
277.65,23.54,140,0
277.77,23.51,140,0
277.89,23.5,140,0
278.02,23.46,140,0
278.14,23.45,140,0
278.26,23.39,140,0
278.38,23.38,140,0
278.51,23.35,140,0
278.63,23.32,140,0
278.75,23.3,140,0
278.87,23.27,140,0
278.99,23.23,140,0
279.12,23.23,140,0
279.24,23.18,140,0
279.36,23.16,140,0
279.48,23.12,140,0
279.61,23.1,140,0
279.73,23.07,140,0
279.85,23.04,140,0
279.97,23.02,140,0
280.09,22.99,140,0
280.22,22.96,140,0
280.34,22.94,140,0
280.46,22.91,140,0
280.58,22.88,140,0
280.71,22.86,140,0
280.83,22.82,140,0
280.95,22.82,140,0
281.07,22.78,140,0
281.2,22.76,140,0
281.32,22.72,140,0
281.44,22.7,140,0
281.56,22.67,140,0
281.68,22.65,140,0
281.8,22.62,140,0
281.93,22.6,140,0
282.05,22.57,140,0
282.17,22.55,140,0
282.3,22.51,140,0
282.42,22.5,140,0
282.54,22.46,140,0
282.66,22.44,140,0
282.78,22.42,140,0
282.91,22.39,140,0
283.03,22.37,140,0
283.15,22.34,140,0
283.27,22.32,140,0
283.39,22.29,140,0
283.52,22.27,140,0
283.64,22.23,140,0
283.76,22.21,140,0
283.88,22.19,140,0
284.01,22.17,140,0
284.13,22.13,140,0
284.25,22.12,140,0
284.37,22.08,140,0
284.49,22.06,140,0
